X,Y,Z
-34.92999999998078,-8.038333333342354,9
-34.929722222203,-8.038333333342354,10
-34.92944444442522,-8.038333333342354,10
-34.92916666664745,-8.038333333342354,10
-34.928888888869665,-8.038333333342354,10
-34.92861111109189,-8.038333333342354,8
-34.92833333331411,-8.038333333342354,9
-34.92805555553633,-8.038333333342354,11
-34.92777777775856,-8.038333333342354,11
-34.927499999980775,-8.038333333342354,11
-34.927222222203,-8.038333333342354,9
-34.926944444425224,-8.038333333342354,8
-34.92666666664744,-8.038333333342354,7
-34.92638888886967,-8.038333333342354,8
-34.926111111091885,-8.038333333342354,10
-34.92583333331411,-8.038333333342354,13
-34.925555555536334,-8.038333333342354,14
-34.92527777775855,-8.038333333342354,13
-34.92499999998078,-8.038333333342354,12
-34.924722222203,-8.038333333342354,11
-34.92444444442522,-8.038333333342354,11
-34.924166666647444,-8.038333333342354,9
-34.92388888886966,-8.038333333342354,10
-34.92361111109189,-8.038333333342354,11
-34.92333333331411,-8.038333333342354,10
-34.92305555553633,-8.038333333342354,11
-34.922777777758554,-8.038333333342354,11
-34.92249999998078,-8.038333333342354,11
-34.922222222203,-8.038333333342354,10
-34.92194444442522,-8.038333333342354,9
-34.92166666664744,-8.038333333342354,8
-34.921388888869664,-8.038333333342354,8
-34.92111111109189,-8.038333333342354,11
-34.92083333331411,-8.038333333342354,15
-34.92055555553633,-8.038333333342354,16
-34.92027777775856,-8.038333333342354,14
-34.919999999980774,-8.038333333342354,13
-34.919722222203,-8.038333333342354,14
-34.91944444442522,-8.038333333342354,15
-34.91916666664744,-8.038333333342354,16
-34.91888888886967,-8.038333333342354,17
-34.918611111091884,-8.038333333342354,15
-34.91833333331411,-8.038333333342354,14
-34.918055555536334,-8.038333333342354,13
-34.91777777775855,-8.038333333342354,13
-34.91749999998078,-8.038333333342354,15
-34.917222222203,-8.038333333342354,12
-34.91694444442522,-8.038333333342354,11
-34.916666666647444,-8.038333333342354,15
-34.91638888886966,-8.038333333342354,16
-34.91611111109189,-8.038333333342354,15
-34.91583333331411,-8.038333333342354,14
-34.91555555553633,-8.038333333342354,17
-34.915277777758554,-8.038333333342354,20
-34.91499999998078,-8.038333333342354,19
-34.936388888869665,-8.038611111120131,12
-34.93611111109189,-8.038611111120131,13
-34.935833333314115,-8.038611111120131,12
-34.93555555553633,-8.038611111120131,13
-34.93527777775856,-8.038611111120131,14
-34.934999999980775,-8.038611111120131,13
-34.934722222203,-8.038611111120131,12
-34.934444444425225,-8.038611111120131,11
-34.93416666664744,-8.038611111120131,11
-34.93388888886967,-8.038611111120131,11
-34.93361111109189,-8.038611111120131,10
-34.93333333331411,-8.038611111120131,9
-34.933055555536335,-8.038611111120131,11
-34.93277777775855,-8.038611111120131,11
-34.93249999998078,-8.038611111120131,11
-34.932222222203,-8.038611111120131,10
-34.93194444442522,-8.038611111120131,10
-34.931666666647445,-8.038611111120131,10
-34.93138888886967,-8.038611111120131,10
-34.93111111109189,-8.038611111120131,10
-34.93083333331411,-8.038611111120131,10
-34.93055555553633,-8.038611111120131,10
-34.930277777758555,-8.038611111120131,10
-34.92999999998078,-8.038611111120131,8
-34.929722222203,-8.038611111120131,8
-34.92944444442522,-8.038611111120131,9
-34.92916666664745,-8.038611111120131,9
-34.928888888869665,-8.038611111120131,8
-34.92861111109189,-8.038611111120131,7
-34.92833333331411,-8.038611111120131,8
-34.92805555553633,-8.038611111120131,11
-34.92777777775856,-8.038611111120131,12
-34.927499999980775,-8.038611111120131,12
-34.927222222203,-8.038611111120131,9
-34.926944444425224,-8.038611111120131,9
-34.92666666664744,-8.038611111120131,9
-34.92638888886967,-8.038611111120131,10
-34.926111111091885,-8.038611111120131,13
-34.92583333331411,-8.038611111120131,17
-34.925555555536334,-8.038611111120131,17
-34.92527777775855,-8.038611111120131,14
-34.92499999998078,-8.038611111120131,12
-34.924722222203,-8.038611111120131,11
-34.92444444442522,-8.038611111120131,10
-34.924166666647444,-8.038611111120131,10
-34.92388888886966,-8.038611111120131,11
-34.92361111109189,-8.038611111120131,11
-34.92333333331411,-8.038611111120131,12
-34.92305555553633,-8.038611111120131,14
-34.922777777758554,-8.038611111120131,13
-34.92249999998078,-8.038611111120131,11
-34.922222222203,-8.038611111120131,9
-34.92194444442522,-8.038611111120131,9
-34.92166666664744,-8.038611111120131,7
-34.921388888869664,-8.038611111120131,7
-34.92111111109189,-8.038611111120131,9
-34.92083333331411,-8.038611111120131,15
-34.92055555553633,-8.038611111120131,18
-34.92027777775856,-8.038611111120131,16
-34.919999999980774,-8.038611111120131,15
-34.919722222203,-8.038611111120131,14
-34.91944444442522,-8.038611111120131,14
-34.91916666664744,-8.038611111120131,15
-34.91888888886967,-8.038611111120131,15
-34.918611111091884,-8.038611111120131,12
-34.91833333331411,-8.038611111120131,12
-34.918055555536334,-8.038611111120131,13
-34.91777777775855,-8.038611111120131,12
-34.91749999998078,-8.038611111120131,13
-34.917222222203,-8.038611111120131,11
-34.91694444442522,-8.038611111120131,12
-34.916666666647444,-8.038611111120131,15
-34.91638888886966,-8.038611111120131,17
-34.91611111109189,-8.038611111120131,15
-34.91583333331411,-8.038611111120131,15
-34.91555555553633,-8.038611111120131,18
